datetime,temperature,humidity,CO2_PPM,CH4_PPM,H2_PPM
07/13/2024 06:19:50,24.00,62,400.08,4.01,0.32
07/13/2024 06:19:52,24.00,62,400.08,4.01,0.32
07/13/2024 06:19:54,24.00,62,400.08,3.98,0.32
07/13/2024 06:19:57,24.00,62,400.08,4.01,0.32
07/13/2024 06:19:59,24.00,62,400.08,4.01,0.32
07/13/2024 06:20:02,24.00,62,400.08,3.98,0.32
07/13/2024 06:20:04,24.00,62,400.08,3.95,0.32
07/13/2024 06:20:07,24.00,62,400.08,4.01,0.32
07/13/2024 06:20:09,24.00,62,400.08,4.03,0.32
07/13/2024 06:20:12,24.00,62,400.08,4.01,0.32
07/13/2024 06:20:14,24.00,62,400.08,3.98,0.32
07/13/2024 06:20:17,24.00,62,400.08,3.98,0.32
07/13/2024 06:20:19,24.00,62,400.08,4.01,0.32
07/13/2024 06:20:21,24.00,62,400.08,3.98,0.32
07/13/2024 06:20:24,24.00,62,400.08,3.98,0.32
07/13/2024 06:20:26,24.00,62,400.08,3.98,0.32
07/13/2024 06:20:29,24.00,62,400.08,4.01,0.32
07/13/2024 06:20:31,24.00,62,400.08,3.95,0.32
07/13/2024 06:20:34,24.00,62,400.08,3.95,0.32
07/13/2024 06:20:36,24.00,62,400.08,3.98,0.32
07/13/2024 06:20:39,24.00,62,400.08,4.01,0.32
07/13/2024 06:20:41,24.00,62,400.08,4.01,0.32
07/13/2024 06:20:44,24.00,62,400.08,4.01,0.32
07/13/2024 06:20:46,24.00,62,400.08,4.01,0.32
07/13/2024 06:20:48,24.00,62,400.08,3.95,0.32
07/13/2024 06:20:51,24.00,62,400.08,3.98,0.32
07/13/2024 06:20:53,24.00,62,400.08,3.98,0.32
07/13/2024 06:20:56,24.00,62,400.08,3.95,0.32
07/13/2024 06:20:58,24.00,62,400.08,3.95,0.32
07/13/2024 06:21:01,24.00,62,400.08,4.01,0.32
07/13/2024 06:21:03,24.00,62,400.08,3.98,0.32
07/13/2024 06:21:06,24.00,62,400.08,3.95,0.32
07/13/2024 06:21:08,24.00,62,400.08,4.01,0.32
07/13/2024 06:21:11,24.00,62,400.08,3.98,0.32
07/13/2024 06:21:13,24.00,62,400.08,4.01,0.32
07/13/2024 06:21:15,24.00,62,400.08,3.98,0.32
07/13/2024 06:21:18,24.00,62,400.08,4.01,0.32
07/13/2024 06:21:20,24.00,62,400.08,3.98,0.32
07/13/2024 06:21:23,24.00,62,400.08,3.95,0.32
07/13/2024 06:21:25,24.00,62,400.08,3.98,0.32
07/13/2024 06:21:28,24.00,62,400.08,4.01,0.32
07/13/2024 06:21:30,24.00,62,400.08,3.95,0.32
07/13/2024 06:21:33,24.00,62,400.08,3.95,0.32
07/13/2024 06:21:35,24.00,62,400.08,3.98,0.32
07/13/2024 06:21:38,24.00,62,400.08,3.95,0.32
07/13/2024 06:21:40,24.00,62,400.08,3.98,0.32
07/13/2024 06:21:42,24.00,62,400.08,3.95,0.32
07/13/2024 06:21:45,24.00,62,400.08,4.01,0.32
07/13/2024 06:21:47,24.00,62,400.08,4.03,0.32
07/13/2024 06:21:50,24.00,62,400.08,3.95,0.32
07/13/2024 06:21:52,24.00,62,400.08,4.01,0.32
07/13/2024 06:21:55,24.00,62,400.08,4.01,0.32
07/13/2024 06:21:57,24.00,62,400.08,3.95,0.32
07/13/2024 06:22:00,24.00,62,400.08,4.01,0.32
07/13/2024 06:22:02,24.00,62,400.08,4.01,0.32
07/13/2024 06:22:04,24.00,62,400.08,3.98,0.32
07/13/2024 06:22:07,24.00,62,400.08,4.01,0.32
07/13/2024 06:22:09,24.00,62,400.08,3.95,0.32
07/13/2024 06:22:12,24.00,62,400.08,3.98,0.32
07/13/2024 06:22:14,24.00,62,400.08,3.95,0.32
07/13/2024 06:22:17,24.00,62,400.08,3.95,0.32
07/13/2024 06:22:19,24.00,62,400.08,3.95,0.32
07/13/2024 06:22:22,24.00,62,400.08,3.95,0.32
07/13/2024 06:22:24,24.00,62,400.08,3.95,0.32
07/13/2024 06:22:27,24.00,62,400.08,4.01,0.32
07/13/2024 06:22:29,24.00,62,400.08,3.98,0.32
07/13/2024 06:22:31,24.00,62,400.08,3.95,0.32
07/13/2024 06:22:34,24.00,62,400.08,3.98,0.32
07/13/2024 06:22:36,24.00,62,400.08,4.01,0.32
07/13/2024 06:22:39,24.00,62,400.08,3.95,0.32
07/13/2024 06:22:41,24.00,62,400.08,3.95,0.32
07/13/2024 06:22:44,24.00,62,400.08,4.01,0.32
07/13/2024 06:22:46,24.00,62,400.08,4.01,0.32
07/13/2024 06:22:49,24.00,62,400.08,3.95,0.32
07/13/2024 06:22:51,24.00,62,400.08,4.01,0.32
07/13/2024 06:22:54,24.00,62,400.08,4.01,0.32
07/13/2024 06:22:56,24.00,62,400.08,3.93,0.32
07/13/2024 06:22:58,24.00,62,400.08,4.01,0.32
07/13/2024 06:23:01,24.00,62,400.08,3.98,0.32
07/13/2024 06:23:03,24.00,62,400.08,3.98,0.32
07/13/2024 06:23:06,24.00,62,400.08,3.95,0.32
07/13/2024 06:23:08,24.00,62,400.08,3.98,0.32
07/13/2024 06:23:11,24.00,62,400.08,3.98,0.32
07/13/2024 06:23:13,24.00,62,400.08,3.95,0.32
07/13/2024 06:23:16,24.00,62,400.08,3.95,0.32
07/13/2024 06:23:18,24.00,62,400.08,3.95,0.32
07/13/2024 06:23:21,24.00,62,400.08,3.98,0.32
07/13/2024 06:23:23,24.00,62,400.08,3.98,0.32
07/13/2024 06:23:25,24.00,62,400.08,3.98,0.32
07/13/2024 06:23:28,24.00,62,400.08,3.95,0.32
07/13/2024 06:23:30,24.00,62,400.08,3.98,0.32
07/13/2024 06:23:33,24.00,62,400.08,3.98,0.32
07/13/2024 06:23:35,24.00,62,400.08,3.98,0.32
07/13/2024 06:23:38,24.00,62,400.08,3.95,0.32
07/13/2024 06:23:40,24.00,62,400.08,3.93,0.32
07/13/2024 06:23:43,24.00,62,400.08,4.01,0.32
07/13/2024 06:23:45,24.00,62,400.08,3.95,0.32
07/13/2024 06:23:48,24.00,62,400.08,3.98,0.32
07/13/2024 06:23:50,24.00,62,400.08,3.95,0.32
07/13/2024 06:23:52,24.00,62,400.08,3.95,0.32
07/13/2024 06:23:55,24.00,62,400.08,3.95,0.32
07/13/2024 06:23:57,24.00,62,400.08,3.95,0.32
07/13/2024 06:24:00,24.00,62,400.08,3.95,0.32
07/13/2024 06:24:02,24.00,62,400.08,3.98,0.32
07/13/2024 06:24:05,24.00,62,400.08,3.98,0.32
07/13/2024 06:24:07,24.00,62,400.08,3.93,0.32
07/13/2024 06:24:10,24.00,62,400.08,3.98,0.32
07/13/2024 06:24:12,24.00,62,400.08,3.95,0.32
07/13/2024 06:24:15,24.00,62,400.08,3.98,0.32
07/13/2024 06:24:17,24.00,62,400.08,3.95,0.32
07/13/2024 06:24:19,24.00,62,400.08,3.98,0.32
07/13/2024 06:24:22,24.00,62,400.08,4.01,0.32
07/13/2024 06:24:24,24.00,62,400.08,3.95,0.32
07/13/2024 06:24:27,24.00,62,400.08,4.01,0.32
07/13/2024 06:24:29,24.00,62,400.08,3.93,0.32
07/13/2024 06:24:32,24.00,62,400.08,3.98,0.32
07/13/2024 06:24:34,24.00,62,400.08,3.98,0.32
07/13/2024 06:24:37,24.00,62,400.08,3.95,0.32
07/13/2024 06:24:39,24.00,62,400.08,3.98,0.32
07/13/2024 06:24:42,24.00,62,400.08,3.95,0.32
07/13/2024 06:24:44,24.00,62,400.08,4.03,0.32
07/13/2024 06:24:46,24.00,62,400.08,3.98,0.32
07/13/2024 06:24:49,24.00,62,400.08,3.98,0.32
07/13/2024 06:24:51,24.00,62,400.08,3.98,0.32
07/13/2024 06:24:54,24.00,62,400.08,3.98,0.32
07/13/2024 06:24:56,24.00,62,400.08,4.01,0.32
07/13/2024 06:24:59,24.00,62,400.08,3.95,0.32
07/13/2024 06:25:01,24.00,62,400.08,3.98,0.32
07/13/2024 06:25:04,24.00,62,400.08,3.93,0.32
07/13/2024 06:25:06,24.00,62,400.08,3.95,0.32
07/13/2024 06:25:09,24.00,62,400.08,4.01,0.32
07/13/2024 06:25:11,24.00,62,400.08,3.93,0.32
07/13/2024 06:25:13,24.00,62,400.08,3.95,0.32
07/13/2024 06:25:16,24.00,62,400.08,3.93,0.32
07/13/2024 06:25:18,24.00,62,400.08,3.98,0.32
07/13/2024 06:25:21,24.00,62,400.08,3.95,0.32
07/13/2024 06:25:23,24.00,62,400.08,3.98,0.32
07/13/2024 06:25:26,24.00,62,400.08,3.95,0.32
07/13/2024 06:25:28,24.00,62,400.08,3.95,0.32
07/13/2024 06:25:31,24.00,62,400.08,3.95,0.32
07/13/2024 06:25:33,24.00,62,400.08,3.98,0.32
07/13/2024 06:25:36,23.00,62,400.08,3.98,0.32
07/13/2024 06:25:38,23.00,62,400.08,4.01,0.32
07/13/2024 06:25:40,24.00,62,400.08,3.95,0.32
07/13/2024 06:25:43,23.00,62,400.08,3.95,0.32
07/13/2024 06:25:45,24.00,62,400.08,4.01,0.32
07/13/2024 06:25:48,24.00,62,400.08,3.95,0.32
07/13/2024 06:25:50,24.00,62,400.08,3.98,0.32
07/13/2024 06:25:53,23.00,62,400.08,3.93,0.32
07/13/2024 06:25:55,23.00,62,400.08,3.98,0.32
07/13/2024 06:25:58,23.00,62,400.08,3.95,0.32
07/13/2024 06:26:00,24.00,62,400.08,3.98,0.32
07/13/2024 06:26:03,23.00,62,400.08,3.98,0.32
07/13/2024 06:26:05,23.00,62,400.08,3.98,0.32
07/13/2024 06:26:07,23.00,62,400.08,3.98,0.32
07/13/2024 06:26:10,23.00,62,400.08,3.98,0.32
07/13/2024 06:26:12,23.00,62,400.08,3.95,0.32
07/13/2024 06:26:15,23.00,62,400.08,3.98,0.32
07/13/2024 06:26:17,23.00,62,400.08,3.95,0.32
07/13/2024 06:26:20,23.00,62,400.08,3.95,0.32
07/13/2024 06:26:22,23.00,62,400.08,3.95,0.32
07/13/2024 06:26:25,24.00,62,400.08,3.98,0.32
07/13/2024 06:26:27,23.00,62,400.08,3.93,0.32
07/13/2024 06:26:30,24.00,62,400.08,3.98,0.32
07/13/2024 06:26:32,23.00,62,400.08,4.01,0.32
07/13/2024 06:26:34,23.00,62,400.08,3.98,0.32
07/13/2024 06:26:37,23.00,62,400.08,3.98,0.32
07/13/2024 06:26:39,23.00,62,400.08,3.98,0.32
07/13/2024 06:26:42,23.00,62,400.08,3.95,0.32
07/13/2024 06:26:44,23.00,62,400.08,3.95,0.32
07/13/2024 06:26:47,23.00,62,400.08,3.98,0.32
07/13/2024 06:26:49,23.00,62,400.08,3.98,0.32
07/13/2024 06:26:52,23.00,62,400.08,3.95,0.32
07/13/2024 06:26:54,23.00,62,400.08,3.98,0.32
07/13/2024 06:26:57,23.00,62,400.08,3.93,0.32
07/13/2024 06:26:59,23.00,62,400.08,3.93,0.32
07/13/2024 06:27:01,23.00,63,400.08,3.98,0.32
07/13/2024 06:27:04,23.00,63,400.08,4.01,0.32
07/13/2024 06:27:06,23.00,63,400.08,3.95,0.32
07/13/2024 06:27:09,23.00,63,400.08,3.98,0.32
07/13/2024 06:27:11,23.00,63,400.08,3.95,0.32
07/13/2024 06:27:14,23.00,63,400.08,3.95,0.32
07/13/2024 06:27:16,23.00,63,400.08,3.98,0.32
07/13/2024 06:27:19,23.00,63,400.08,3.95,0.32
07/13/2024 06:27:21,23.00,63,400.08,3.95,0.32
07/13/2024 06:27:24,23.00,63,400.08,3.98,0.32
07/13/2024 06:27:26,23.00,63,400.08,3.95,0.32
07/13/2024 06:27:28,23.00,63,400.08,3.95,0.32
07/13/2024 06:27:31,23.00,63,400.08,3.98,0.32
07/13/2024 06:27:33,23.00,63,400.08,4.01,0.32
07/13/2024 06:27:36,23.00,63,400.08,3.93,0.32
07/13/2024 06:27:38,23.00,63,400.08,3.98,0.32
07/13/2024 06:27:41,23.00,63,400.08,3.95,0.32
07/13/2024 06:27:43,23.00,63,400.08,3.98,0.32
07/13/2024 06:27:46,23.00,63,400.08,3.93,0.32
07/13/2024 06:27:48,23.00,63,400.08,3.95,0.32
07/13/2024 06:27:51,23.00,63,400.08,4.01,0.32
07/13/2024 06:27:53,23.00,63,400.08,3.93,0.32
07/13/2024 06:27:55,23.00,63,400.08,3.95,0.32
07/13/2024 06:27:58,23.00,63,400.08,4.01,0.32
07/13/2024 06:28:00,23.00,63,400.08,3.95,0.32
07/13/2024 06:28:03,23.00,63,400.08,3.95,0.32
07/13/2024 06:28:05,23.00,63,400.08,4.01,0.32
07/13/2024 06:28:08,23.00,63,400.08,3.98,0.32
07/13/2024 06:28:10,23.00,63,400.08,3.95,0.32
07/13/2024 06:28:13,23.00,63,400.08,3.95,0.32
07/13/2024 06:28:15,23.00,63,400.08,3.93,0.32
07/13/2024 06:28:18,23.00,63,400.08,4.01,0.32
07/13/2024 06:28:20,23.00,63,400.08,3.95,0.32
07/13/2024 06:28:22,23.00,63,400.08,3.95,0.32
07/13/2024 06:28:25,23.00,63,400.08,3.93,0.32
07/13/2024 06:28:27,23.00,63,400.08,3.98,0.32
07/13/2024 06:28:30,23.00,63,400.08,3.98,0.32
07/13/2024 06:28:32,23.00,63,400.08,3.98,0.32
07/13/2024 06:28:35,23.00,63,400.08,3.93,0.32
07/13/2024 06:28:37,23.00,63,400.08,4.01,0.32
07/13/2024 06:28:40,23.00,63,400.08,3.93,0.32
07/13/2024 06:28:42,24.00,63,400.08,3.95,0.32
07/13/2024 06:28:45,23.00,63,400.08,3.98,0.32
07/13/2024 06:28:47,24.00,63,400.08,3.98,0.32
07/13/2024 06:28:49,24.00,63,400.08,3.95,0.32
07/13/2024 06:28:52,24.00,63,400.08,3.95,0.32
07/13/2024 06:28:54,23.00,63,400.08,3.95,0.32
07/13/2024 06:28:57,23.00,63,400.08,3.95,0.32
07/13/2024 06:28:59,24.00,63,400.08,3.95,0.32
07/13/2024 06:29:02,24.00,63,400.08,3.98,0.32
07/13/2024 06:29:04,24.00,63,400.08,3.98,0.32
07/13/2024 06:29:07,24.00,63,400.08,3.95,0.32
07/13/2024 06:29:09,24.00,63,400.08,3.93,0.32
07/13/2024 06:29:12,24.00,63,400.08,3.95,0.32
07/13/2024 06:29:14,23.00,63,400.08,4.01,0.32
07/13/2024 06:29:16,23.00,63,400.08,3.93,0.32
07/13/2024 06:29:19,24.00,63,400.08,4.01,0.32
07/13/2024 06:29:21,24.00,63,400.08,3.98,0.32
07/13/2024 06:29:24,24.00,63,400.08,3.98,0.32
07/13/2024 06:29:26,24.00,63,400.08,3.95,0.32
07/13/2024 06:29:29,24.00,63,400.08,3.95,0.32
07/13/2024 06:29:31,24.00,63,400.08,3.98,0.32
07/13/2024 06:29:34,24.00,63,400.08,4.01,0.32
07/13/2024 06:29:36,24.00,63,400.08,3.95,0.32
07/13/2024 06:29:39,24.00,63,400.08,3.95,0.32
07/13/2024 06:29:41,24.00,63,400.08,3.95,0.32
07/13/2024 06:29:43,24.00,63,400.08,3.98,0.32
07/13/2024 06:29:46,24.00,63,400.08,3.93,0.32
07/13/2024 06:29:48,24.00,63,400.08,3.98,0.32
07/13/2024 06:29:51,24.00,63,400.08,3.95,0.32
07/13/2024 06:29:53,24.00,63,400.08,3.98,0.32
07/13/2024 06:29:56,24.00,63,400.08,3.93,0.32
07/13/2024 06:29:58,24.00,63,400.08,3.95,0.32
07/13/2024 06:30:01,24.00,63,400.08,3.98,0.32
07/13/2024 06:30:03,24.00,63,400.08,3.95,0.32
07/13/2024 06:30:05,24.00,63,400.08,3.95,0.32
07/13/2024 06:30:08,24.00,63,400.08,4.01,0.32
07/13/2024 06:30:10,24.00,63,400.08,3.98,0.32
07/13/2024 06:30:13,24.00,63,400.08,3.95,0.32
07/13/2024 06:30:15,24.00,63,400.08,3.95,0.32
07/13/2024 06:30:18,24.00,63,400.08,3.95,0.32
07/13/2024 06:30:20,24.00,63,400.08,3.93,0.32
07/13/2024 06:30:23,24.00,63,400.08,3.95,0.32
07/13/2024 06:30:25,24.00,63,400.08,3.95,0.32
07/13/2024 06:30:28,24.00,63,400.08,3.95,0.32
07/13/2024 06:30:30,24.00,63,400.08,3.93,0.32
07/13/2024 06:30:32,24.00,63,400.08,3.93,0.32
07/13/2024 06:30:35,24.00,63,400.08,3.95,0.32
07/13/2024 06:30:37,24.00,63,400.08,3.95,0.32
07/13/2024 06:30:40,24.00,63,400.08,3.98,0.32
07/13/2024 06:30:42,24.00,63,400.08,3.98,0.31
07/13/2024 06:30:45,24.00,63,400.08,3.95,0.32
07/13/2024 06:30:47,24.00,63,400.08,3.98,0.32
07/13/2024 06:30:50,24.00,63,400.08,3.98,0.32
07/13/2024 06:30:52,24.00,63,400.08,3.95,0.32
07/13/2024 06:30:55,24.00,63,400.08,3.95,0.32
07/13/2024 06:30:57,24.00,63,400.08,3.95,0.32
07/13/2024 06:30:59,24.00,63,400.08,3.95,0.32
07/13/2024 06:31:02,24.00,63,400.08,3.98,0.32
07/13/2024 06:31:04,24.00,63,400.08,3.98,0.32
07/13/2024 06:31:07,24.00,63,400.08,3.95,0.32
07/13/2024 06:31:09,24.00,63,400.08,3.95,0.32
07/13/2024 06:31:12,24.00,63,400.08,3.95,0.32
07/13/2024 06:31:14,24.00,63,400.08,3.95,0.32
07/13/2024 06:31:17,24.00,63,400.08,3.98,0.31
07/13/2024 06:31:19,24.00,62,400.08,4.01,0.32
07/13/2024 06:31:22,24.00,63,400.08,3.98,0.32
07/13/2024 06:31:24,24.00,63,400.08,3.95,0.32
07/13/2024 06:31:27,24.00,62,400.08,3.98,0.32
07/13/2024 06:31:29,24.00,63,400.08,3.93,0.32
07/13/2024 06:31:31,24.00,63,400.08,3.93,0.31
07/13/2024 06:31:34,24.00,63,400.08,3.98,0.32
07/13/2024 06:31:36,24.00,62,400.08,3.98,0.32
07/13/2024 06:31:39,24.00,63,400.08,3.93,0.32
07/13/2024 06:31:41,24.00,62,400.08,3.93,0.32
07/13/2024 06:31:44,24.00,62,400.08,3.98,0.32
07/13/2024 06:31:46,24.00,63,400.08,3.95,0.32
07/13/2024 06:31:49,24.00,63,400.08,3.93,0.32
07/13/2024 06:31:51,24.00,63,400.08,3.95,0.32
07/13/2024 06:31:54,24.00,63,400.08,3.98,0.32
07/13/2024 06:31:56,24.00,63,400.08,3.98,0.32
07/13/2024 06:31:58,24.00,63,400.08,4.01,0.32
07/13/2024 06:32:01,24.00,63,400.08,3.98,0.32
07/13/2024 06:32:03,24.00,62,400.08,3.95,0.32
07/13/2024 06:32:06,24.00,63,400.08,3.93,0.32
07/13/2024 06:32:08,24.00,63,400.08,3.95,0.31
07/13/2024 06:32:11,24.00,63,400.08,3.98,0.32
07/13/2024 06:32:13,24.00,62,400.08,3.95,0.32
07/13/2024 06:32:16,24.00,63,400.08,3.98,0.32
07/13/2024 06:32:18,24.00,62,400.08,3.98,0.31
07/13/2024 06:32:20,24.00,62,400.08,3.98,0.32
07/13/2024 06:32:23,24.00,63,400.08,3.98,0.32
07/13/2024 06:32:25,24.00,63,400.08,3.95,0.32
07/13/2024 06:32:28,24.00,62,400.08,4.01,0.32
07/13/2024 06:32:30,24.00,63,400.08,3.98,0.32
07/13/2024 06:32:33,24.00,62,400.08,3.93,0.32
07/13/2024 06:32:35,24.00,63,400.08,3.98,0.32
07/13/2024 06:32:38,24.00,63,400.08,3.98,0.32
07/13/2024 06:32:40,24.00,63,400.08,3.93,0.32
07/13/2024 06:32:43,24.00,63,400.08,3.95,0.32
07/13/2024 06:32:45,24.00,62,400.08,3.95,0.32
07/13/2024 06:32:47,24.00,63,400.08,3.95,0.32
07/13/2024 06:32:50,24.00,63,400.08,3.98,0.32
07/13/2024 06:32:52,24.00,63,400.08,3.98,0.32
07/13/2024 06:32:55,24.00,63,400.08,3.98,0.32
07/13/2024 06:32:57,24.00,63,400.08,3.98,0.32
07/13/2024 06:33:00,24.00,62,400.08,3.95,0.32
07/13/2024 06:33:02,24.00,62,400.08,3.98,0.32
07/13/2024 06:33:05,24.00,62,400.08,4.03,0.32
07/13/2024 06:33:07,24.00,63,400.08,3.95,0.32
07/13/2024 06:33:10,24.00,63,400.08,3.95,0.32
07/13/2024 06:33:12,24.00,62,400.08,3.98,0.32
07/13/2024 06:33:14,24.00,63,400.08,3.98,0.32
07/13/2024 06:33:17,24.00,62,400.08,3.93,0.32
07/13/2024 06:33:19,24.00,62,400.08,3.95,0.32
07/13/2024 06:33:22,24.00,62,400.08,3.95,0.32
07/13/2024 06:33:24,24.00,62,400.08,4.01,0.31
07/13/2024 06:33:27,24.00,62,400.08,3.95,0.32
07/13/2024 06:33:29,24.00,62,400.08,3.93,0.32
07/13/2024 06:33:32,24.00,63,400.08,3.98,0.32
07/13/2024 06:33:34,24.00,63,400.08,3.95,0.32
07/13/2024 06:33:37,24.00,62,400.08,3.95,0.32
07/13/2024 06:33:39,24.00,62,400.08,3.98,0.32
07/13/2024 06:33:41,24.00,62,400.08,3.93,0.32
07/13/2024 06:33:44,24.00,62,400.08,3.95,0.32
07/13/2024 06:33:46,24.00,62,400.08,3.95,0.31
07/13/2024 06:33:49,24.00,62,400.08,3.95,0.32
07/13/2024 06:33:51,24.00,63,400.08,3.95,0.32
07/13/2024 06:33:54,24.00,62,400.08,3.98,0.32
07/13/2024 06:33:56,24.00,62,400.08,3.95,0.32
07/13/2024 06:33:59,24.00,62,400.08,3.98,0.32
07/13/2024 06:34:01,24.00,62,400.08,3.95,0.31
07/13/2024 06:34:04,24.00,62,400.08,3.93,0.32
07/13/2024 06:34:06,24.00,62,400.08,3.95,0.32
07/13/2024 06:34:08,24.00,62,400.08,3.95,0.31
07/13/2024 06:34:11,24.00,62,400.08,3.95,0.32
07/13/2024 06:34:13,24.00,62,400.08,3.93,0.32
07/13/2024 06:34:16,24.00,62,400.08,3.98,0.32
07/13/2024 06:34:18,24.00,62,400.08,3.95,0.32
07/13/2024 06:34:21,24.00,62,400.08,3.95,0.32
07/13/2024 06:34:23,24.00,62,400.08,3.95,0.32
07/13/2024 06:34:26,24.00,62,400.08,3.95,0.32
07/13/2024 06:34:28,24.00,62,400.08,3.95,0.32
07/13/2024 06:34:31,24.00,62,400.08,3.95,0.32
07/13/2024 06:34:33,24.00,62,400.08,3.98,0.31
07/13/2024 06:34:35,24.00,62,400.08,3.98,0.32
07/13/2024 06:34:38,24.00,62,400.08,3.98,0.32
07/13/2024 06:34:40,24.00,62,400.08,3.98,0.31
07/13/2024 06:34:43,24.00,62,400.08,4.03,0.32
07/13/2024 06:34:45,24.00,62,400.08,3.93,0.32
07/13/2024 06:34:48,24.00,62,400.08,3.95,0.32
07/13/2024 06:34:50,24.00,62,400.08,3.95,0.32
07/13/2024 06:34:53,24.00,62,400.08,3.98,0.32
07/13/2024 06:34:55,24.00,62,400.08,3.95,0.32
07/13/2024 06:34:58,24.00,62,400.08,3.95,0.32
07/13/2024 06:35:00,24.00,62,400.08,3.98,0.32
07/13/2024 06:35:02,24.00,62,400.08,3.98,0.32
07/13/2024 06:35:05,24.00,62,400.08,3.95,0.32
07/13/2024 06:35:07,24.00,62,400.08,3.95,0.31
07/13/2024 06:35:10,24.00,62,400.08,4.01,0.32
07/13/2024 06:35:12,24.00,62,400.08,3.95,0.31
07/13/2024 06:35:15,24.00,62,400.08,3.98,0.31
07/13/2024 06:35:17,24.00,62,400.08,3.95,0.32
07/13/2024 06:35:20,24.00,62,400.08,3.98,0.32
07/13/2024 06:35:22,24.00,62,400.08,3.95,0.32
07/13/2024 06:35:25,24.00,62,400.07,3.95,0.32
07/13/2024 06:35:27,24.00,62,400.08,3.95,0.32
07/13/2024 06:35:29,24.00,62,400.08,3.95,0.32
07/13/2024 06:35:32,24.00,62,400.08,3.93,0.32
07/13/2024 06:35:34,24.00,62,400.08,3.98,0.32
07/13/2024 06:35:37,24.00,62,400.07,3.95,0.32
07/13/2024 06:35:39,24.00,62,400.08,3.93,0.32
07/13/2024 06:35:42,24.00,62,400.07,3.98,0.32
07/13/2024 06:35:44,24.00,62,400.07,3.98,0.32
07/13/2024 06:35:47,24.00,62,400.08,3.95,0.32
07/13/2024 06:35:49,24.00,62,400.07,3.95,0.32
07/13/2024 06:35:52,24.00,62,400.07,3.95,0.31
07/13/2024 06:35:54,24.00,62,400.08,3.95,0.32
07/13/2024 06:35:56,24.00,62,400.07,3.95,0.32
07/13/2024 06:35:59,24.00,62,400.07,3.95,0.32
07/13/2024 06:36:01,24.00,62,400.08,3.95,0.32
07/13/2024 06:36:04,24.00,62,400.08,3.93,0.32
07/13/2024 06:36:06,24.00,62,400.07,3.98,0.32
07/13/2024 06:36:09,24.00,62,400.07,3.93,0.31
07/13/2024 06:36:11,24.00,62,400.07,3.93,0.32
07/13/2024 06:36:14,24.00,62,400.07,3.95,0.32
07/13/2024 06:36:16,24.00,62,400.07,3.98,0.32
07/13/2024 06:36:19,24.00,62,400.07,3.95,0.32
07/13/2024 06:36:21,24.00,62,400.07,3.93,0.32
07/13/2024 06:36:23,24.00,62,400.07,3.95,0.32
07/13/2024 06:36:26,24.00,62,400.08,3.95,0.32
07/13/2024 06:36:28,24.00,62,400.07,3.93,0.32
07/13/2024 06:36:31,24.00,62,400.07,3.93,0.32
07/13/2024 06:36:33,24.00,62,400.07,3.95,0.32
07/13/2024 06:36:36,24.00,62,400.07,4.01,0.32
07/13/2024 06:36:38,24.00,62,400.07,3.98,0.32
07/13/2024 06:36:41,24.00,62,400.07,3.93,0.31
07/13/2024 06:36:43,24.00,62,400.07,3.93,0.32
07/13/2024 06:36:46,24.00,62,400.07,3.95,0.32
07/13/2024 06:36:48,24.00,62,400.07,3.95,0.32
07/13/2024 06:36:50,24.00,62,400.07,3.95,0.32
07/13/2024 06:36:53,24.00,62,400.07,3.95,0.32
07/13/2024 06:36:55,24.00,62,400.07,3.95,0.31
07/13/2024 06:36:58,24.00,62,400.07,3.98,0.32
07/13/2024 06:37:00,24.00,62,400.07,3.95,0.31
07/13/2024 06:37:03,24.00,62,400.07,3.95,0.32
07/13/2024 06:37:05,24.00,62,400.07,3.98,0.32
07/13/2024 06:37:08,24.00,62,400.07,3.98,0.32
07/13/2024 06:37:10,24.00,62,400.07,3.93,0.32
07/13/2024 06:37:13,24.00,62,400.07,3.93,0.32
07/13/2024 06:37:15,24.00,62,400.07,3.95,0.32
07/13/2024 06:37:17,24.00,62,400.07,3.95,0.32
07/13/2024 06:37:20,24.00,62,400.07,3.95,0.32
07/13/2024 06:37:22,24.00,62,400.07,3.95,0.31
07/13/2024 06:37:25,24.00,62,400.07,3.95,0.31
07/13/2024 06:37:27,24.00,62,400.07,3.98,0.32
07/13/2024 06:37:30,24.00,62,400.07,3.93,0.32
07/13/2024 06:37:32,24.00,62,400.07,3.98,0.32
07/13/2024 06:37:35,24.00,62,400.07,3.98,0.31
07/13/2024 06:37:37,24.00,62,400.07,3.95,0.31
07/13/2024 06:37:40,24.00,62,400.07,3.93,0.31
07/13/2024 06:37:42,24.00,62,400.07,3.95,0.31
07/13/2024 06:37:44,24.00,62,400.07,3.98,0.32
07/13/2024 06:37:47,24.00,62,400.07,3.95,0.32
07/13/2024 06:37:49,24.00,62,400.07,3.95,0.32
07/13/2024 06:37:52,24.00,62,400.07,3.93,0.32
07/13/2024 06:37:54,24.00,62,400.07,3.98,0.31
07/13/2024 06:37:57,24.00,62,400.07,3.95,0.31
07/13/2024 06:37:59,24.00,62,400.07,3.98,0.32
07/13/2024 06:38:02,24.00,62,400.07,3.95,0.32
07/13/2024 06:38:04,24.00,62,400.07,3.95,0.32
07/13/2024 06:38:07,24.00,62,400.07,3.95,0.31
07/13/2024 06:38:09,24.00,62,400.07,3.98,0.32
07/13/2024 06:38:11,24.00,62,400.07,4.01,0.32
